expname,mjd,mag,magerr,snr,filter,x,y,flux,dflux,peakval,peakfit,dpeak,chi/N,skyfit,skyval,major,minor,snrdet,snrlimit,ra,dec,zp,apfit,uJy,duJy,mag5sig,texp
02a58581o0571c,58581.48983405,20.07,0.28,3.36,c,4422.68,2656.26,633.5,438.5,208.0,22.5,6.7,6.00,186.9,182.9,2.68,2.40,1.0,3.0,197.45034,-23.38147,22.168,-0.39,34.05707134479051,10.141439022670953,19.55,30.0
02a58581o0591c,58581.49903315,>20.61,0.00,3.0,c,4441.45,2540.15,-89.4,472.9,157.0,-17.2,6.2,5.12,178.6,183.3,2.76,2.45,1.0,3.0,197.45034,-23.38147,22.165,-0.384,-27.294953490205174,9.83887858367861,19.54,30.0
02a58589o0378o,58589.41495305,>19.59,0.00,3.0,o,2464.29,646.02,-11204.3,1375.5,114.0,-16.6,20.5,2.73,123.2,152.6,2.43,2.02,1.0,3.0,197.45034,-23.38147,22.092,-0.415,-21.04478418323598,25.989040708213107,18.68,30.0
02a58589o0382o,58589.41679625,>19.52,0.00,3.0,o,3308.38,10374.90,7505.9,1368.2,195.0,7.1,22.0,2.16,199.4,180.3,2.40,2.00,1.0,3.0,197.45034,-23.38147,22.084,-0.419,8.89976074182416,27.57672342537064,18.66,30.0
02a58589o0395o,58589.42283525,>19.60,0.00,3.0,o,2446.09,606.82,-9789.3,1389.5,96.0,-14.5,20.4,2.57,115.5,147.1,2.41,2.02,1.0,3.0,197.45034,-23.38147,22.093,-0.421,-18.315347353231534,25.767799034891265,18.66,30.0
02a58589o0399o,58589.42469025,19.20,0.35,2.65,o,3290.79,10335.80,183.4,1312.3,233.0,58.9,22.2,2.64,172.7,183.1,2.44,2.03,1.0,3.0,197.45034,-23.38147,22.083,-0.416,76.04661795763877,28.662732065527692,18.62,30.0
02a58589o0412o,58589.43066205,>19.58,0.00,3.0,o,2500.37,686.81,-7902.8,1175.2,94.0,-27.2,22.2,2.40,144.5,162.8,2.33,1.95,1.0,3.0,197.45034,-23.38147,22.090,-0.424,-32.24320330803944,26.31614387641454,18.71,30.0
02a58589o0416o,58589.43251785,>19.46,0.00,3.0,o,3344.04,10414.80,2202.8,1362.3,201.0,18.7,23.6,3.47,187.9,176.5,2.41,1.96,1.0,3.0,197.45034,-23.38147,22.082,-0.419,23.109655198325346,29.165126346549634,18.65,30.0
02a58589o0429o,58589.43848945,>19.60,0.00,3.0,o,2517.84,571.84,-13700.0,1227.0,31.0,-16.0,21.3,1.63,126.0,162.2,2.34,1.98,1.0,3.0,197.45034,-23.38147,22.089,-0.427,-19.41242431910195,25.84278987480447,18.72,30.0
02a58589o0432o,58589.43987645,>19.48,0.00,3.0,o,3381.64,10297.00,1288.7,1204.9,126.0,-11.8,23.1,1.83,203.2,194.5,2.36,2.01,1.0,3.0,197.45034,-23.38147,22.081,-0.427,-14.766202263496437,28.90671799040404,18.66,30.0
02a58597o0369o,58597.39364495,>20.27,0.00,3.0,o,7674.59,4543.18,2158.8,607.3,179.0,-51.0,11.3,3.60,191.2,181.1,2.37,1.94,1.0,3.0,197.45034,-23.38147,22.055,-0.425,-63.24103912912021,14.01223023841291,19.33,30.0
02a58597o0385o,58597.40108665,>20.27,0.00,3.0,o,7638.11,4506.97,883.8,676.9,154.0,1.7,11.7,2.61,189.3,182.0,2.29,1.93,1.0,3.0,197.45034,-23.38147,22.054,-0.432,2.041364030097401,14.049387736552704,19.29,30.0
02a58597o0397o,58597.40660545,>20.19,0.00,3.0,o,7708.75,4583.45,87.3,818.7,167.0,-12.5,12.1,3.81,186.2,179.5,2.39,1.93,1.0,3.0,197.45034,-23.38147,22.055,-0.419,-15.464787908021558,14.969914694964869,19.23,30.0
02a58597o0416o,58597.41533905,>20.14,0.00,3.0,o,7725.98,4470.39,136.4,718.3,133.0,-29.4,12.6,4.87,188.5,182.6,2.42,1.92,1.0,3.0,197.45034,-23.38147,22.055,-0.42,-36.67268181403598,15.71686363458685,19.2,30.0
02a58605o0409c,58605.42993365,>20.46,0.00,3.0,c,7655.63,8420.47,-70.5,533.7,181.0,0.7,5.9,4.30,181.6,184.5,2.84,2.56,1.0,3.0,197.45034,-23.38147,22.040,-0.384,1.340093469026648,11.295073524653176,19.36,30.0
02a58605o0428c,58605.43878405,>20.24,0.00,3.0,c,7638.53,8383.35,1298.2,384.5,179.0,-2.2,5.5,3.60,187.4,185.6,2.77,2.49,1.0,3.0,197.45034,-23.38147,21.691,-0.388,-5.530705609118937,13.82676402279734,19.03,30.0
02a58605o0449c,58605.44855975,20.42,0.42,2.12,c,7711.18,8462.61,4066.1,501.0,207.0,14.0,6.6,8.15,187.5,182.0,2.71,2.43,1.0,3.0,197.45034,-23.38147,22.024,-0.387,24.704857059202237,11.64657547076677,19.43,30.0
02a58605o0469c,58605.45778045,20.55,0.50,1.70,c,7729.09,8345.64,496.1,573.8,185.0,10.7,6.3,5.88,182.3,186.6,2.72,2.43,1.0,3.0,197.45034,-23.38147,21.871,-0.388,21.839249033504093,12.85862326271736,19.24,30.0
02a58609o0211c,58609.37716505,>20.62,0.00,3.0,c,3918.99,4550.55,110.1,411.3,180.0,4.9,7.0,6.16,179.8,183.2,2.68,2.41,1.0,3.0,197.45034,-23.38147,22.256,-0.396,6.906001397740666,9.865716282486664,19.71,30.0
02a58609o0227c,58609.38453755,20.52,0.40,2.26,c,3899.60,4513.66,1129.1,472.3,199.0,15.8,7.0,6.40,180.0,182.4,2.69,2.43,1.0,3.0,197.45034,-23.38147,22.255,-0.392,22.47472496950781,9.957156632060423,19.64,30.0
02a58609o0244c,58609.39235385,20.31,0.35,2.67,c,3952.42,4591.78,1958.5,377.6,167.0,15.2,5.7,6.01,178.4,181.9,3.01,2.76,1.0,3.0,197.45034,-23.38147,22.252,-0.384,27.352555686920372,10.257208382595142,19.53,30.0
02a58609o0260c,58609.39968885,>20.63,0.00,3.0,c,3970.21,4479.08,551.4,364.3,202.0,0.3,5.9,3.52,180.8,182.1,2.89,2.61,1.0,3.0,197.45034,-23.38147,22.250,-0.392,0.49469594455351584,9.729020242885811,19.58,30.0
02a58617o0032o,58617.36588695,>19.73,0.00,3.0,o,5430.13,8818.49,821.3,1164.2,171.0,15.7,20.0,2.59,182.2,179.9,2.46,1.95,1.0,3.0,197.45034,-23.38147,22.184,-0.409,17.77248335491466,22.64010618460466,18.95,30.0
02a58617o0039o,58617.36911585,>19.68,0.00,3.0,o,5407.65,8779.10,-785.2,1007.8,140.0,-14.9,21.1,3.32,181.6,181.2,2.43,1.95,1.0,3.0,197.45034,-23.38147,22.183,-0.414,-16.75351345002751,23.7247740802403,18.95,30.0
02a58617o0051o,58617.37473365,>19.78,0.00,3.0,o,5465.56,8857.31,2245.1,1136.3,161.0,-1.1,20.8,4.15,191.5,180.9,2.31,1.91,1.0,3.0,197.45034,-23.38147,22.182,-0.43,-1.1698139003575483,22.120117388579093,18.99,30.0
02a58617o0077o,58617.38664935,>19.76,0.00,3.0,o,5482.77,8747.31,715.7,1158.8,157.0,7.3,20.6,5.38,179.0,182.0,2.33,1.94,1.0,3.0,197.45034,-23.38147,22.179,-0.423,7.924269848969496,22.361638203941325,18.92,30.0
02a58625o0313o,58625.38480455,20.85,0.72,1.06,o,4229.88,3006.81,-138.3,698.1,197.0,12.5,11.8,7.57,186.0,188.9,2.52,2.18,1.0,3.0,197.45034,-23.38147,22.172,-0.419,16.536583672468165,15.610534986809947,19.12,30.0
02a58625o0320o,58625.38807525,>20.07,0.00,3.0,o,4210.46,2968.02,-503.8,911.3,191.0,1.3,12.7,3.08,192.1,190.0,2.51,2.18,1.0,3.0,197.45034,-23.38147,22.171,-0.422,1.7193025712467733,16.79626358064155,19.09,30.0
02a58625o0332o,58625.39380395,20.46,0.53,1.58,o,4269.30,3044.87,-1687.1,838.1,156.0,19.6,12.4,4.54,164.7,185.9,2.41,2.07,1.0,3.0,197.45034,-23.38147,22.168,-0.424,23.742268094299167,15.020618590270901,19.1,30.0
02a58625o0360o,58625.40690205,20.58,0.65,1.23,o,4289.24,2929.75,15.2,996.9,216.0,16.6,13.5,4.25,182.8,187.6,2.47,2.13,1.0,3.0,197.45034,-23.38147,22.163,-0.419,21.206226221640787,17.246027348924738,19.02,30.0
02a58629o0234o,58629.34453745,>19.80,0.00,3.0,o,7948.21,6965.44,-1827.7,635.7,152.0,2.8,9.8,5.18,183.8,185.7,2.22,1.92,1.0,3.0,197.45034,-23.38147,21.354,-0.435,6.195708545617012,21.684979909659543,18.81,30.0
02a58629o0241o,58629.34780195,>19.60,0.00,3.0,o,7924.02,6927.65,577.0,683.4,195.0,2.6,10.8,2.64,190.5,192.0,2.21,1.84,1.0,3.0,197.45034,-23.38147,21.206,-0.438,6.307571612517576,26.20068208276531,18.66,30.0
02a58629o0255o,58629.35456245,18.11,0.16,6.19,o,7985.53,7006.02,53236.7,599.8,326.0,69.3,11.2,125.25,285.4,151.7,2.26,1.90,1.0,3.0,197.45034,-23.38147,21.040,-0.439,207.0494208226728,33.462532658209746,18.46,30.0
02a58629o0267o,58629.36083015,>19.79,0.00,3.0,o,8003.34,6888.74,-1016.4,554.6,173.0,4.1,9.5,5.91,176.0,182.9,2.32,2.00,1.0,3.0,197.45034,-23.38147,21.405,-0.428,9.362257515996479,21.69303570779672,18.79,30.0
02a58633o0223c,58633.33195875,>20.57,0.00,3.0,c,7939.65,6965.39,-372.3,535.6,175.0,-2.7,7.1,4.33,182.3,181.3,2.68,2.40,1.0,3.0,197.45034,-23.38147,22.215,-0.395,-3.931773988494353,10.339109377151814,19.59,30.0
02a58633o0230c,58633.33516105,>20.67,0.00,3.0,c,7919.77,6927.17,-295.8,396.9,140.0,-32.3,6.6,4.88,182.4,182.2,2.66,2.37,1.0,3.0,197.45034,-23.38147,22.215,-0.395,-46.1010959886905,9.420038189639548,19.61,30.0
02a58633o0244c,58633.34162405,>20.61,0.00,3.0,c,7978.30,7004.04,-992.4,379.6,139.0,-4.2,7.0,7.83,179.7,181.8,2.65,2.37,1.0,3.0,197.45034,-23.38147,22.213,-0.394,-5.977536760723268,9.962561267872113,19.61,30.0
02a58633o0266c,58633.35168715,>20.58,0.00,3.0,c,7995.83,6890.82,-436.9,457.0,183.0,6.1,7.1,7.68,178.4,181.4,2.66,2.38,1.0,3.0,197.45034,-23.38147,22.207,-0.394,8.799685970047273,10.242257440546824,19.58,30.0
02a58637o0206c,58637.32923035,20.94,0.50,1.73,c,7817.07,5030.67,2297.1,449.2,197.0,10.2,5.9,8.75,181.5,182.0,2.72,2.44,1.0,3.0,197.45034,-23.38147,22.219,-0.394,15.255893469677053,8.824487399126925,19.66,30.0
02a58637o0226c,58637.33905175,>20.75,0.00,3.0,c,7796.74,4988.13,839.9,428.4,201.0,2.7,6.0,5.21,183.7,183.0,2.68,2.40,1.0,3.0,197.45034,-23.38147,22.214,-0.396,3.939023258608964,8.753385019131033,19.65,30.0
02a58637o0232c,58637.34193405,>20.65,0.00,3.0,c,7852.12,5064.84,814.9,369.4,171.0,3.3,6.4,4.79,181.1,181.8,2.74,2.41,1.0,3.0,197.45034,-23.38147,22.214,-0.389,4.910890951673751,9.524152148700608,19.64,30.0
02a58637o0263c,58637.35662725,19.25,0.13,7.69,c,7878.62,4953.70,-41.8,453.6,162.0,50.0,6.5,7.72,158.3,182.5,2.65,2.38,1.0,3.0,197.45034,-23.38147,22.205,-0.397,72.18909222467653,9.384581989207948,19.67,30.0
02a58641o0258c,58641.35460315,21.01,0.58,1.40,c,7816.19,5029.05,457.3,463.1,193.0,10.1,7.2,4.85,180.3,182.4,2.61,2.34,1.0,3.0,197.45034,-23.38147,22.188,-0.393,14.290798108047456,10.187499641380365,19.56,30.0
02a58641o0264c,58641.35734615,>20.59,0.00,3.0,c,7796.64,4990.29,1007.6,450.1,165.0,2.9,7.2,6.44,181.9,181.5,2.61,2.31,1.0,3.0,197.45034,-23.38147,22.186,-0.393,4.058160603277231,10.075433221929677,19.58,30.0
02a58641o0299c,58641.37404195,>20.57,0.00,3.0,c,7855.79,5069.14,1046.2,477.9,176.0,-11.3,7.1,3.82,183.7,183.0,2.62,2.33,1.0,3.0,197.45034,-23.38147,22.162,-0.393,-16.368707988036437,10.28476342611139,19.53,30.0
02a58641o0314c,58641.38097585,>20.54,0.00,3.0,c,7875.07,4953.84,-588.3,424.8,214.0,4.5,7.2,5.41,179.5,182.7,2.60,2.33,1.0,3.0,197.45034,-23.38147,22.136,-0.393,6.625528524375177,10.600845639000285,19.49,30.0
02a58645o0182o,58645.31697265,>19.98,0.00,3.0,o,9760.42,4907.25,-1815.2,979.6,192.0,-17.1,16.0,4.03,181.1,185.7,2.35,1.98,1.0,3.0,197.45034,-23.38147,22.164,-0.429,-19.48085026264974,18.227696152186894,19.03,30.0
02a58645o0188o,58645.31974285,20.51,0.64,1.25,o,9739.58,4873.19,-4441.0,957.4,218.0,19.8,15.9,2.40,172.8,185.2,2.39,1.96,1.0,3.0,197.45034,-23.38147,22.164,-0.429,22.70899464236816,18.236010849174434,19.02,30.0
02a58645o0199o,58645.32484465,>20.01,0.00,3.0,o,9799.50,4947.56,751.9,1014.1,128.0,-24.0,15.8,5.57,190.0,188.5,2.34,1.97,1.0,3.0,197.45034,-23.38147,22.163,-0.432,-27.187675051034876,17.89855274193129,19.0,30.0
02a58645o0222o,58645.33544525,>19.99,0.00,3.0,o,9818.31,4836.87,1138.0,1030.3,205.0,4.2,16.4,2.33,196.3,187.7,2.31,1.94,1.0,3.0,197.45034,-23.38147,22.159,-0.432,4.6423913195198505,18.127432771458462,19.01,30.0
02a58649o0232o,58649.34062155,>19.48,0.00,3.0,o,9764.62,4910.03,216.4,1715.3,181.0,-42.4,25.7,1.29,233.3,220.2,2.36,1.94,1.0,3.0,197.45034,-23.38147,22.152,-0.43,-48.10146844774796,29.155842903469868,18.47,30.0
02a58649o0239o,58649.34391925,>19.41,0.00,3.0,o,9743.67,4873.63,-5119.0,1676.0,217.0,8.6,24.9,4.36,207.0,210.6,2.56,1.95,1.0,3.0,197.45034,-23.38147,22.149,-0.406,10.434022603193378,30.210135211571526,18.42,30.0
02a58649o0251o,58649.34945585,>19.44,0.00,3.0,o,9803.43,4948.37,464.9,1345.5,213.0,-40.0,26.8,2.83,230.7,233.1,2.33,1.93,1.0,3.0,197.45034,-23.38147,22.145,-0.43,-44.859245691314754,30.055694613180883,18.5,30.0
02a58649o0272o,58649.35987025,>19.38,0.00,3.0,o,9821.38,4835.55,1419.6,1675.5,296.0,-6.9,23.3,2.61,219.0,217.4,2.68,2.03,1.0,3.0,197.45034,-23.38147,22.141,-0.398,-9.123441001785476,30.80814135385531,18.33,30.0
02a58657o0115o,58657.29875355,>19.32,0.00,3.0,o,1483.66,8989.78,4715.1,626.1,183.0,-13.6,11.3,5.18,194.7,182.4,2.75,2.00,1.0,3.0,197.45034,-23.38147,21.302,-0.403,-39.553083229930586,32.86395886016292,18.43,30.0
02a58657o0122o,58657.30204285,>19.80,0.00,3.0,o,1464.31,8950.04,1050.5,593.8,168.0,-1.2,10.3,4.13,183.8,181.4,2.51,1.95,1.0,3.0,197.45034,-23.38147,21.553,-0.415,-2.4921164056977454,21.390665815572316,18.78,30.0
02a58657o0136o,58657.30851065,>20.24,0.00,3.0,o,1523.75,9027.08,-402.3,643.9,165.0,-41.6,11.3,7.10,178.9,183.2,2.53,1.96,1.0,3.0,197.45034,-23.38147,22.108,-0.412,-52.353855313947925,14.221119352106047,19.37,30.0
02a58657o0158o,58657.31871325,>20.21,0.00,3.0,o,1544.61,8911.13,2822.9,702.7,167.0,-23.6,11.6,2.43,190.4,184.4,2.53,1.92,1.0,3.0,197.45034,-23.38147,22.087,-0.415,-29.744898967856944,14.62037406894663,19.35,30.0
02a58661o0062c,58661.28844245,>19.56,0.00,3.0,c,373.75,3140.42,-51.3,408.6,163.0,-4.1,5.7,1.87,179.3,180.1,3.10,2.56,1.0,3.0,197.45034,-23.38147,21.194,-0.372,-18.469887967115636,25.677649125014426,18.41,30.0
02a58661o0065c,58661.28982045,19.34,0.63,1.28,c,10259.30,3149.68,635.4,518.0,178.0,10.0,7.8,1.82,181.1,182.9,3.00,2.60,1.0,3.0,197.45034,-23.38147,20.753,-0.38,66.95350975066803,52.223737605521066,17.94,30.0
02a58661o0069c,58661.29168745,>19.68,0.00,3.0,c,354.74,3100.16,-631.3,395.5,181.0,5.6,6.0,2.10,179.6,181.3,2.93,2.57,1.0,3.0,197.45034,-23.38147,21.313,-0.382,21.650479336442267,23.19694214618815,18.53,30.0
02a58661o0073c,58661.29353285,19.87,0.26,3.65,c,10239.00,3113.44,2136.1,416.4,200.0,24.1,6.6,6.74,184.2,181.2,2.93,2.52,1.0,3.0,197.45034,-23.38147,22.182,-0.383,41.073711563820005,11.248402336979751,19.47,30.0
02a58661o0082c,58661.29765255,>20.49,0.00,3.0,c,413.31,3179.93,-2597.3,425.5,176.0,-1.0,5.8,4.41,171.6,180.7,3.03,2.50,1.0,3.0,197.45034,-23.38147,22.094,-0.374,-1.880448234112616,10.906599757853174,19.38,30.0
02a58661o0085c,58661.29903395,>20.03,0.00,3.0,c,10296.90,3188.58,-2333.1,638.0,174.0,1.4,8.3,3.49,174.9,184.9,2.94,2.59,1.0,3.0,197.45034,-23.38147,22.030,-0.383,2.830439493990052,16.780462714369598,19.3,30.0
02a58661o0106c,58661.30869035,20.29,0.33,2.84,c,434.91,3060.78,-473.9,355.3,176.0,17.3,6.1,4.98,174.3,181.6,2.81,2.48,1.0,3.0,197.45034,-23.38147,22.181,-0.384,27.87936316390453,9.830295682070382,19.49,30.0
02a58661o0109c,58661.31006595,20.43,0.37,2.43,c,10317.70,3072.02,27.7,459.3,189.0,14.8,6.1,4.47,180.3,183.0,2.86,2.52,1.0,3.0,197.45034,-23.38147,22.193,-0.384,24.395348947976142,10.054839769098272,19.51,30.0
02a58665o0037c,58665.25364845,>19.88,0.00,3.0,c,384.21,3138.15,-3164.6,1056.3,127.0,8.3,15.2,3.53,162.9,174.5,2.55,2.26,1.0,3.0,197.45034,-23.38147,22.240,-0.388,10.51490751699639,19.256216175704232,18.88,30.0
02a58665o0042c,58665.25595765,>20.15,0.00,3.0,c,364.75,3099.86,-3009.5,789.6,155.0,-15.3,11.2,4.81,172.3,182.0,2.64,2.32,1.0,3.0,197.45034,-23.38147,22.237,-0.385,-20.599756549770607,15.079560350158873,19.12,30.0
02a58665o0050c,58665.25964195,>20.35,0.00,3.0,c,423.58,3178.81,-2101.7,558.8,188.0,2.9,8.4,3.45,171.5,180.7,2.85,2.37,1.0,3.0,197.45034,-23.38147,22.234,-0.377,4.286175496868313,12.415129025411666,19.33,30.0
02a58665o0064c,58665.26605445,>20.67,0.00,3.0,c,10269.40,3149.28,-722.1,481.5,132.0,-0.1,7.1,7.86,178.9,183.6,2.60,2.29,1.0,3.0,197.45034,-23.38147,22.236,-0.394,-0.132095363892349,9.378770836356779,19.59,30.0
02a58665o0068c,58665.26788335,21.23,0.65,1.23,c,442.87,3063.65,-2135.6,484.0,161.0,8.7,7.1,5.31,171.3,181.4,2.62,2.30,1.0,3.0,197.45034,-23.38147,22.229,-0.392,11.684957179862613,9.535999537589028,19.58,30.0
02a58665o0070c,58665.26879805,20.10,0.31,3.04,c,10249.90,3112.73,134.5,534.1,208.0,24.6,8.1,7.24,179.0,180.9,2.64,2.30,1.0,3.0,197.45034,-23.38147,22.236,-0.392,33.078485357458035,10.891696398187403,19.6,30.0
02a58665o0082c,58665.27428515,19.35,0.15,6.67,c,10309.60,3187.67,1322.2,502.5,193.0,50.0,7.5,16.04,173.9,182.7,2.61,2.28,1.0,3.0,197.45034,-23.38147,22.233,-0.393,66.13389537060696,9.920084305591043,19.6,30.0
02a58665o0101c,58665.28301985,20.84,0.56,1.47,c,10327.20,3074.81,732.9,540.4,219.0,12.2,8.3,3.95,183.6,183.8,2.68,2.30,1.0,3.0,197.45034,-23.38147,22.229,-0.387,16.684039370164236,11.35061694855436,19.56,30.0
02a58669o0122c,58669.30726115,>20.42,0.00,3.0,c,1842.95,6757.16,1048.6,491.6,186.0,-5.4,7.2,5.40,183.7,181.6,2.85,2.40,1.0,3.0,197.45034,-23.38147,22.155,-0.38,-8.71622849733748,11.621637996449971,19.5,30.0
02a58669o0128c,58669.31045755,19.65,0.24,3.96,c,1823.23,6719.39,78.2,454.6,215.0,30.9,7.8,5.92,177.5,181.1,2.80,2.41,1.0,3.0,197.45034,-23.38147,22.140,-0.381,49.935832966204096,12.605161719624334,19.43,30.0
02a58669o0139c,58669.31570905,20.55,0.74,1.02,c,1883.01,6792.66,5374.0,665.8,203.0,9.9,9.7,2.62,194.2,182.1,2.92,2.48,1.0,3.0,197.45034,-23.38147,21.869,-0.376,21.93554717215228,21.492404805038092,19.17,30.0
02a58669o0160c,58669.32598485,>20.01,0.00,3.0,c,1903.59,6677.58,-896.7,514.2,202.0,1.0,5.6,4.80,180.2,187.5,2.98,2.47,1.0,3.0,197.45034,-23.38147,21.543,-0.372,3.029646533201342,16.966020585927513,18.78,30.0
02a58670o0103c,58670.28662385,>20.38,0.00,3.0,c,1843.43,6754.82,720.6,487.4,164.0,3.4,7.9,4.07,181.7,181.9,2.84,2.37,1.0,3.0,197.45034,-23.38147,22.191,-0.377,5.209839550668936,12.105215426554295,19.35,30.0
02a58670o0108c,58670.28944555,20.96,0.69,1.14,c,1827.63,6718.53,1216.9,637.9,177.0,10.8,9.5,4.04,179.2,181.0,2.60,2.30,1.0,3.0,197.45034,-23.38147,22.186,-0.39,14.948708896875848,13.14932727040005,19.38,30.0
02a58670o0120c,58670.29530485,20.37,0.45,1.96,c,1885.65,6794.66,766.7,561.2,173.0,18.6,9.5,7.80,173.1,180.0,2.60,2.30,1.0,3.0,197.45034,-23.38147,22.178,-0.389,25.911519017490455,13.234377992804264,19.39,30.0
02a58670o0144c,58670.30712935,>20.30,0.00,3.0,c,1905.67,6680.93,2213.4,533.5,218.0,5.1,9.0,4.90,187.2,181.5,2.66,2.33,1.0,3.0,197.45034,-23.38147,22.165,-0.39,7.459100850175218,13.163119147368034,19.34,30.0
02a58671o0082c,58671.27382605,>20.23,0.00,3.0,c,1843.29,6758.26,258.4,599.5,199.0,2.4,7.7,5.69,180.0,183.2,3.02,2.66,1.0,3.0,197.45034,-23.38147,22.210,-0.365,4.265584666522076,13.685417471758331,19.23,30.0
02a58671o0089c,58671.27715305,>20.16,0.00,3.0,c,1824.35,6719.47,473.2,676.5,222.0,6.2,7.4,6.26,176.5,183.0,3.12,2.85,1.0,3.0,197.45034,-23.38147,22.207,-0.361,12.186244539749657,14.544872515185075,19.19,30.0
02a58671o0101c,58671.28280985,>20.21,0.00,3.0,c,1884.92,6793.97,1024.6,535.8,170.0,-23.8,7.9,21.74,177.4,182.0,2.93,2.69,1.0,3.0,197.45034,-23.38147,22.200,-0.374,-42.23530188107969,14.019280876492841,19.26,30.0
02a58671o0122c,58671.29262695,>20.21,0.00,3.0,c,1905.99,6680.25,-861.4,472.0,172.0,-22.1,7.2,6.12,176.4,181.1,3.07,2.79,1.0,3.0,197.45034,-23.38147,22.188,-0.364,-42.6985962725984,13.910854894240204,19.16,30.0
02a58672o0057o,58672.27812385,19.05,0.17,5.92,o,1847.13,6756.75,-2991.4,841.8,155.0,62.8,10.6,7.20,150.4,183.5,2.60,2.24,1.0,3.0,197.45034,-23.38147,22.167,-0.401,87.02815074395248,14.689464934488791,19.19,30.0
02a58672o0060o,58672.27956145,19.27,0.21,4.77,o,1828.26,6717.79,-1596.6,614.1,176.0,50.6,10.6,11.84,159.6,182.1,2.59,2.26,1.0,3.0,197.45034,-23.38147,22.165,-0.406,70.93122582661232,14.859110548657915,19.18,30.0
02a58672o0066o,58672.28241325,20.93,0.72,1.07,o,1887.20,6794.41,-1843.8,764.3,97.0,12.6,11.8,16.59,171.2,181.9,2.44,2.08,1.0,3.0,197.45034,-23.38147,22.164,-0.413,15.427744991234693,14.448205626711857,19.27,30.0
02a58672o0084o,58672.29093625,20.18,0.43,2.05,o,1909.69,6678.96,-1319.8,701.2,165.0,22.7,11.1,4.97,183.6,182.0,2.53,2.21,1.0,3.0,197.45034,-23.38147,22.157,-0.412,30.79054650637429,15.056170318094923,19.19,30.0
02a58674o0082o,58674.27412425,>19.79,0.00,3.0,o,6155.89,2909.50,235.9,1282.9,190.0,15.9,17.3,2.90,200.0,201.0,2.48,2.07,1.0,3.0,197.45034,-23.38147,22.162,-0.414,19.746853122208226,21.4855697493209,18.79,30.0
02a58674o0089o,58674.27734105,>19.88,0.00,3.0,o,6137.10,2870.66,399.0,1014.3,164.0,-20.1,17.2,6.84,207.0,200.8,2.37,2.00,1.0,3.0,197.45034,-23.38147,22.161,-0.425,-23.305216639178457,19.94277244745619,18.86,30.0
02a58674o0102o,58674.28376285,>19.77,0.00,3.0,o,6197.55,2949.96,-4160.9,1303.6,90.0,-29.1,17.3,2.65,191.3,200.0,2.52,2.07,1.0,3.0,197.45034,-23.38147,22.157,-0.408,-36.689569884212425,21.812012336662367,18.76,30.0
02a58674o0124o,58674.29439495,>19.83,0.00,3.0,o,6220.74,2832.63,-924.5,1130.5,188.0,-9.3,18.1,6.30,209.2,209.7,2.34,1.99,1.0,3.0,197.45034,-23.38147,22.148,-0.42,-10.67162676637886,20.769510158221223,18.81,30.0
02a58675o0083o,58675.27411625,>19.76,0.00,3.0,o,6160.32,2916.08,-1599.1,974.1,144.0,-32.8,17.1,2.90,199.5,200.1,2.56,2.10,1.0,3.0,197.45034,-23.38147,22.169,-0.407,-42.11258000307155,21.955034086967185,18.7,30.0
02a58675o0090o,58675.27746135,19.88,0.48,1.78,o,6140.51,2878.20,3355.9,983.5,239.0,31.4,17.6,1.95,211.8,197.1,2.53,2.14,1.0,3.0,197.45034,-23.38147,22.165,-0.402,40.56417875648243,22.736609748856395,18.73,30.0
02a58675o0101o,58675.28260975,19.72,0.40,2.22,o,6198.54,2955.51,-129.2,1200.5,244.0,36.9,16.6,4.82,200.0,201.2,2.48,2.13,1.0,3.0,197.45034,-23.38147,22.163,-0.412,47.02582200574255,21.15524783998174,18.7,30.0
02a58675o0122o,58675.29264315,>19.59,0.00,3.0,o,6218.96,2841.23,-4301.0,1085.6,260.0,16.6,16.9,2.13,201.0,206.2,2.71,2.32,1.0,3.0,197.45034,-23.38147,22.154,-0.401,25.132987143847306,25.587197754880684,18.63,30.0
02a58677o0080o,58677.27274145,>19.81,0.00,3.0,o,6167.84,2917.44,722.4,1004.2,182.0,-93.6,15.9,14.93,164.5,186.1,2.51,2.20,1.0,3.0,197.45034,-23.38147,22.171,-0.409,-123.43860251934728,20.968736966427585,18.73,30.0
02a58677o0082o,58677.27365565,>19.75,0.00,3.0,o,6148.62,2878.73,-1177.4,1050.8,196.0,-0.7,16.7,4.68,189.4,189.5,2.52,2.21,1.0,3.0,197.45034,-23.38147,22.170,-0.409,-0.9319006180440518,22.232486173336667,18.74,30.0
02a58677o0091o,58677.27798575,>19.70,0.00,3.0,o,6205.56,2955.19,-3503.4,1232.3,159.0,-11.9,15.9,3.48,169.4,188.9,2.60,2.35,1.0,3.0,197.45034,-23.38147,22.168,-0.402,-17.300829131274444,23.116233881282664,18.69,30.0
02a58677o0111o,58677.28718305,>19.70,0.00,3.0,o,6226.50,2838.64,-3699.0,1195.0,200.0,-5.8,15.4,3.47,175.8,192.0,2.66,2.37,1.0,3.0,197.45034,-23.38147,22.163,-0.405,-8.764693257845513,23.271771753589817,18.61,30.0
02a58869o0869o,58869.62081105,>20.49,0.00,3.0,o,8723.44,3789.94,-691.1,706.0,180.0,10.1,11.3,8.25,179.9,185.0,2.20,1.88,1.0,3.0,197.45034,-23.38147,22.162,-0.4397,10.348100767996867,11.577578086966792,19.6,30.0
