mjd,interp_mag
0.0,16.855015772808613
0.14131313131656498,17.518228043094553
0.282626262625854,17.09297181559485
0.423939393942419,16.438744282840602
0.565252525251708,16.227492097653297
0.706565656568273,16.441096968825065
0.8478787878775621,16.90250381076644
0.9891919191941271,17.4311106096796
1.130505050503416,17.82707910046838
1.271818181819981,17.851580651845026
1.41313131312927,17.66825023474722
1.554444444445835,17.76433392866774
1.6957575757551242,18.024300448413562
1.8370707070716892,18.272159545339715
1.9783838383809782,18.407386435195143
2.119696969697543,18.431192465468335
2.261010101006832,18.455887538790257
2.402323232323397,18.523698250396713
2.543636363632686,18.5529260715468
2.684949494949251,18.62815046269041
2.826262626265817,18.857555674333856
2.967575757575105,19.027343073483348
3.10888888889167,18.67149274408174
3.250202020200959,18.30853008648127
3.391515151517524,18.490852971509256
3.532828282826813,19.00318094503414
3.6741414141433784,19.489854300190586
3.815454545452667,19.639752354013268
3.9567676767692324,19.534300598581424
4.098080808078522,19.425783965516445
4.239393939395086,19.374199655345684
4.380707070704375,19.369558094233028
4.52202020202094,19.4017756732213
4.663333333330228,19.460768783351185
4.804646464646794,19.53645381567202
4.945959595956083,19.618747161220018
5.087272727272648,19.698382388017787
5.228585858581936,19.77299333658256
5.369898989898502,19.843678772673243
5.511212121207792,19.91156357356082
5.652525252524357,19.977772616530615
5.793838383840921,20.04343077885745
5.93515151515021,20.10966293781626
6.076464646466775,20.17749222341679
6.217777777776064,20.246488634025283
6.359090909092629,20.315137965430235
6.500404040401918,20.38190004166988
6.641717171718483,20.44523468679627
6.783030303027773,20.503601724848206
6.924343434344338,20.555460979876862
7.065656565653626,20.59934301446618
7.206969696970191,20.635711295012747
7.348282828279481,20.667149166370994
7.489595959596045,20.69634820685191
7.630909090905334,20.72599999476003
7.772222222221899,20.758796108406166
7.913535353531188,20.797428126094488
8.054848484847753,20.844556069522177
8.196161616157044,20.9015226143591
8.337474747473607,20.96790482791987
8.478787878790172,21.04315615082936
8.620101010099459,21.126730023710607
8.761414141416026,21.218079887199792
8.902727272725313,21.316659181915114
9.04404040404188,21.421906899981025
9.185353535351167,21.53224268818554
9.326666666667734,21.644411703142442
9.467979797977023,21.755003417954207
9.609292929293588,21.860607305746008
9.750606060602877,21.957812839620992
9.891919191919444,22.043209492702957
10.03323232322873,22.11339904779154
10.174545454545296,22.16671762152629
10.315858585854585,22.20501012519872
10.45717171717115,22.230544928664685
10.598484848480439,22.245590401773317
10.739797979797004,22.25241491437809
10.881111111106293,22.253286836330066
11.022424242422858,22.250439113250533
11.16373737373215,22.245537869267515
11.305050505048714,22.23979328276285
11.446363636365275,22.23440261291932
11.587676767674566,22.230563118919612
11.728989898991133,22.22947205994585
11.87030303030042,22.23232669518057
12.011616161616983,22.24032428380658
12.152929292926276,22.254662085005478
12.29424242424284,22.27653735796126
12.435555555552128,22.307147361854092
12.576868686868695,22.347689355869644
12.718181818177982,22.399360599186167
12.859494949494549,22.46335835099149
13.000808080803836,22.54087987046146
13.142121212120399,22.633122416786556
13.28343434342969,22.74128324913972
13.424747474746257,22.866559626714597
13.566060606055546,23.01014880868071
13.707373737372107,23.173248054235362
13.848686868681398,23.357054622544183
13.989999999997965,23.562765772808614
