mjd,interp_mag
0.0,13.433674096052224
0.14131313131656498,14.09688636633816
0.282626262625854,13.671630138838458
0.423939393942419,13.017402606084211
0.565252525251708,12.806150420896905
0.706565656568273,13.019755292068673
0.8478787878775621,13.48116213401005
0.9891919191941271,14.009768932923206
1.130505050503416,14.405737423711988
1.271818181819981,14.430238975088637
1.41313131312927,14.24690855799083
1.554444444445835,14.34299225191135
1.6957575757551242,14.602958771657171
1.8370707070716892,14.850817868583324
1.9783838383809782,14.986044758438752
2.119696969697543,15.009850788711946
2.261010101006832,15.034545862033868
2.402323232323397,15.10235657364032
2.543636363632686,15.131584394790409
2.684949494949251,15.206808785934019
2.826262626265817,15.436213997577465
2.967575757575105,15.606001396726956
3.10888888889167,15.250151067325348
3.250202020200959,14.887188409724876
3.391515151517524,15.069511294752864
3.532828282826813,15.581839268277749
3.6741414141433784,16.068512623434195
3.815454545452667,16.218410677256877
3.9567676767692324,16.112958921825033
4.098080808078522,16.004442288760053
4.239393939395086,15.952857978589291
4.380707070704375,15.948216417476639
4.52202020202094,15.980433996464912
4.663333333330228,16.039427106594793
4.804646464646794,16.115112138915627
4.945959595956083,16.197405484463626
5.087272727272648,16.277040711261396
5.228585858581936,16.351651659826167
5.369898989898502,16.422337095916852
5.511212121207792,16.490221896804428
5.652525252524357,16.556430939774224
5.793838383840921,16.622089102101057
5.93515151515021,16.68832126105987
6.076464646466775,16.7561505466604
6.217777777776064,16.825146957268892
6.359090909092629,16.893796288673844
6.500404040401918,16.96055836491349
6.641717171718483,17.023893010039878
6.783030303027773,17.082260048091815
6.924343434344338,17.13411930312047
7.065656565653626,17.178001337709787
7.206969696970191,17.214369618256356
7.348282828279481,17.245807489614602
7.489595959596045,17.275006530095517
7.630909090905334,17.30465831800364
7.772222222221899,17.337454431649775
7.913535353531188,17.376086449338096
8.054848484847753,17.423214392765786
8.196161616157044,17.480180937602707
8.337474747473607,17.54656315116348
8.478787878790172,17.62181447407297
8.620101010099459,17.705388346954216
8.761414141416026,17.7967382104434
8.902727272725313,17.895317505158722
9.04404040404188,18.000565223224633
9.185353535351167,18.11090101142915
9.326666666667734,18.22307002638605
9.467979797977023,18.333661741197815
9.609292929293588,18.439265628989617
9.750606060602877,18.5364711628646
9.891919191919444,18.621867815946565
10.03323232322873,18.692057371035148
10.174545454545296,18.745375944769897
10.315858585854585,18.783668448442327
10.45717171717115,18.809203251908293
10.598484848480439,18.824248725016925
10.739797979797004,18.8310732376217
10.881111111106293,18.831945159573674
11.022424242422858,18.82909743649414
11.16373737373215,18.824196192511124
11.305050505048714,18.81845160600646
11.446363636365275,18.81306093616293
11.587676767674566,18.80922144216322
11.728989898991133,18.808130383189457
11.87030303030042,18.81098501842418
12.011616161616983,18.818982607050188
12.152929292926276,18.833320408249087
12.29424242424284,18.85519568120487
12.435555555552128,18.8858056850977
12.576868686868695,18.926347679113253
12.718181818177982,18.978018922429776
12.859494949494549,19.0420166742351
13.000808080803836,19.11953819370507
13.142121212120399,19.211780740030164
13.28343434342969,19.31994157238333
13.424747474746257,19.445217949958206
13.566060606055546,19.58880713192432
13.707373737372107,19.75190637747897
13.848686868681398,19.93571294578779
13.989999999997965,20.141424096052223
