mjd,interp_mag
0.0,16.909969763588613
0.14131313131656498,17.573182033874552
0.282626262625854,17.147925806374847
0.423939393942419,16.493698273620605
0.565252525251708,16.2824460884333
0.706565656568273,16.496050959605068
0.8478787878775621,16.957457801546443
0.9891919191941271,17.486064600459603
1.130505050503416,17.882033091248378
1.271818181819981,17.906534642625026
1.41313131312927,17.72320422552722
1.554444444445835,17.819287919447742
1.6957575757551242,18.079254439193566
1.8370707070716892,18.32711353611971
1.9783838383809782,18.462340425975142
2.119696969697543,18.486146456248335
2.261010101006832,18.510841529570257
2.402323232323397,18.57865224117672
2.543636363632686,18.607880062326803
2.684949494949251,18.683104453470413
2.826262626265817,18.91250966511386
2.967575757575105,19.082297064263344
3.10888888889167,18.72644673486174
3.250202020200959,18.36348407726127
3.391515151517524,18.545806962289255
3.532828282826813,19.058134935814138
3.6741414141433784,19.544808290970586
3.815454545452667,19.694706344793268
3.9567676767692324,19.589254589361424
4.098080808078522,19.480737956296448
4.239393939395086,19.429153646125684
4.380707070704375,19.424512085013028
4.52202020202094,19.4567296640013
4.663333333330228,19.515722774131177
4.804646464646794,19.591407806452015
4.945959595956083,19.673701152000014
5.087272727272648,19.753336378797783
5.228585858581936,19.82794732736256
5.369898989898502,19.898632763453243
5.511212121207792,19.96651756434082
5.652525252524357,20.032726607310614
5.793838383840921,20.09838476963745
5.93515151515021,20.164616928596256
6.076464646466775,20.23244621419679
6.217777777776064,20.301442624805283
6.359090909092629,20.370091956210235
6.500404040401918,20.43685403244988
6.641717171718483,20.500188677576276
6.783030303027773,20.558555715628206
6.924343434344338,20.610414970656862
7.065656565653626,20.65429700524618
7.206969696970191,20.690665285792747
7.348282828279481,20.722103157150993
7.489595959596045,20.751302197631908
7.630909090905334,20.78095398554003
7.772222222221899,20.813750099186166
7.913535353531188,20.85238211687449
8.054848484847753,20.89951006030217
8.196161616157044,20.9564766051391
8.337474747473607,21.022858818699866
8.478787878790172,21.09811014160936
8.620101010099459,21.181684014490607
8.761414141416026,21.27303387797979
8.902727272725313,21.371613172695113
9.04404040404188,21.476860890761028
9.185353535351167,21.58719667896554
9.326666666667734,21.69936569392244
9.467979797977023,21.809957408734206
9.609292929293588,21.915561296526008
9.750606060602877,22.01276683040099
9.891919191919444,22.098163483482956
10.03323232322873,22.16835303857154
10.174545454545296,22.221671612306288
10.315858585854585,22.25996411597872
10.45717171717115,22.285498919444684
10.598484848480439,22.300544392553316
10.739797979797004,22.30736890515809
10.881111111106293,22.308240827110062
11.022424242422858,22.305393104030532
11.16373737373215,22.300491860047508
11.305050505048714,22.29474727354285
11.446363636365275,22.289356603699318
11.587676767674566,22.28551710969961
11.728989898991133,22.28442605072585
11.87030303030042,22.28728068596057
12.011616161616983,22.29527827458658
12.152929292926276,22.309616075785478
12.29424242424284,22.33149134874126
12.435555555552128,22.362101352634095
12.576868686868695,22.402643346649647
12.718181818177982,22.454314589966167
12.859494949494549,22.51831234177149
13.000808080803836,22.59583386124146
13.142121212120399,22.688076407566562
13.28343434342969,22.796237239919726
13.424747474746257,22.921513617494597
13.566060606055546,23.065102799460714
13.707373737372107,23.228202045015365
13.848686868681398,23.412008613324186
13.989999999997965,23.617719763588617
